time,lat,lon,lwe_thickness_cm,uncertainty_cm,scale_factor,TotalSoilMoisture_kg/m2,SWE_inst_kg/m2,Qs_acc_kg/m2,CanopInt_inst_kg/m2,TotalSoilMoisture_cm,SWE_cm,Qs_acc_cm,CanopInt_inst_cm
2002-04-17 12:00:00,22.25,88.75,-14.297243930244198,18.358782858696863,1.3317331549608438,1295.75312,0.0,0.091657822,0.40300404,64.787655,0.0,0.004582891,0.0201502015
2002-05-10 12:00:00,22.75,88.25,-9.15633644184424,11.58461565484018,0.8263106409296362,2097.19092,0.0,0.0942981859999999,0.77898791,52.4297735,0.0,0.002357454725,0.01947469825
2002-05-10 12:00:00,21.75,87.75,-14.106660701179257,10.845347460421571,0.4385385837881416,2039.47256,0.0,0.180351455,0.51406855,67.98242,0.0,0.0060117151333333,0.0171356183333333
2002-05-10 12:00:00,23.25,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,1625.6713,0.0,0.097715198,0.5656734,54.18904366666667,0.0,0.0032571732999999,0.01885578
2002-05-10 12:00:00,23.75,88.25,-9.15633644184424,11.58461565484018,1.141514266533414,2539.49361,0.0,0.238053634,0.75595968,63.48734375,0.0,0.005951340825,0.0188989922499999
2002-05-10 12:00:00,22.25,87.75,-14.106660701179257,10.845347460421571,1.50542489463114,2137.01002,0.0,0.1070870539999999,0.74181049,53.425252,0.0,0.002677176525,0.0185452625
2002-05-10 12:00:00,25.75,88.25,-2.7303538486408163,8.125737319906584,0.935049981980547,569.5833,0.0,0.009523508,0.15731049,56.958332,0.0,0.00095235085,0.01573105
2002-05-10 12:00:00,26.75,88.75,2.2476616470099198,8.826346126061853,1.2500309329684212,1651.1063,0.0,0.0172230247,0.591,55.03687766666667,0.0,0.00057410082,0.0197000006666666
2002-05-10 12:00:00,25.25,88.25,-9.15633644184424,11.58461565484018,1.0277413318537854,1662.68268,0.0,0.023133307,0.51459275,55.42275800000001,0.0,0.0007711102333333,0.0171530926666666
2002-05-10 12:00:00,24.25,87.75,-9.15633644184424,11.58461565484018,0.955445765724529,1953.10294,0.0,0.055250121,0.6698104899999999,48.8275735,0.0,0.001381253025,0.0167452625
2002-05-10 12:00:00,23.25,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,1932.38083,0.0,0.0625055645,0.70262903,48.30952075,0.0,0.00156263915,0.017565726
2002-05-10 12:00:00,21.75,88.25,-14.106660701179257,10.845347460421571,0.0815523886479138,2035.36633,0.0,0.156474793,0.52649192,67.84554666666666,0.0,0.0052158264666666,0.0175497316666666
2002-05-10 12:00:00,23.25,86.25,-9.15633644184424,11.58461565484018,0.9672265741072044,1302.16327,0.0,0.0120599594,0.38195969,43.405443,0.0,0.0004019986433333,0.01273199
2002-05-10 12:00:00,22.75,87.75,-9.15633644184424,11.58461565484018,0.9523005579861872,1837.68939,0.0,0.0512166945,0.73844355,45.942236,0.0,0.001280417375,0.01846108975
2002-05-10 12:00:00,22.25,88.25,-14.106660701179257,10.845347460421571,1.3317331549608438,2584.63867,0.0,0.154794678,0.7564717599999999,64.61596875,0.0,0.003869867,0.01891179475
2002-05-10 12:00:00,25.25,88.75,-9.15633644184424,11.58461565484018,1.0277413318537854,0.0,0.0,0.0,0.0,,,,
2002-05-10 12:00:00,23.75,87.75,-9.15633644184424,11.58461565484018,1.0547837018250346,1953.10294,0.0,0.055250121,0.6698104899999999,48.8275735,0.0,0.001381253025,0.0167452625
2002-05-10 12:00:00,22.75,87.25,-9.15633644184424,11.58461565484018,0.9523005579861872,1900.72943,0.0,0.055677621,0.69624193,47.51823675,0.0,0.0013919406,0.017406049
